taxa_clean,wm_g,dm_g,keep_data
Capitella,0.098935923,0.039829608,TRUE
Capitella,0.06857192,0.043260046,FALSE
Capitella,0.090742293,0.037427264,TRUE
Capitella,0.118176173,0.04176097,TRUE
Capitella,0.087059819,0.048615225,TRUE
Capitella,0.061404956,0.040695815,FALSE
Capitella,0.06115662,0.029887331,FALSE
Capitella,0.06863055,0.026283057,FALSE
Capitella,0.076742671,0.031804682,TRUE
Capitella,0.074279053,0.044446642,FALSE
Capitella,0.085776716,0.033028695,TRUE
Capitella,0.06982913,0.038159745,TRUE
Capitella,0.116594005,0.04706077,TRUE
Capitella,0.099712079,0.041115204,TRUE
Capitella,0.111979556,0.049679827,TRUE
Capitella,0.123402757,0.046536488,TRUE
Capitella,0.08856911,0.049841396,TRUE
Capitella,0.117531403,0.04653389,TRUE
Capitella,0.103213812,0.03585001,TRUE
Capitella,0.10092116,0.044736803,TRUE
Capitella,0.116862534,0.043179913,TRUE
Capitella,0.069161747,0.024590136,FALSE
Capitella,0.113256229,0.037581246,TRUE
Capitella,0.102991458,0.044880653,TRUE
Capitella,0.073181766,0.034744411,TRUE
Capitella,0.099578818,0.037180827,TRUE
Capitella,0.096277553,0.039147218,TRUE
Capitella,0.112343331,0.040701281,TRUE
Capitella,0.078374861,0.033552749,TRUE
Capitella,0.067389842,0.031893054,TRUE
Capitella,0.120651912,0.043279735,TRUE
Capitella,0.136270548,0.04155751,FALSE
Capitella,0.126780621,0.048795752,TRUE
Capitella,0.115876275,0.047467679,TRUE
Capitella,0.113510222,0.041589562,TRUE
Capitella,0.10154306,0.040480497,TRUE
Capitella,0.086023315,0.042597041,TRUE
Capitella,0.111617206,0.042220622,TRUE
Capitella,0.090932271,0.043487634,TRUE
Capitella,0.090652851,0.037295593,TRUE
Capitella,0.124342885,0.037883256,TRUE
Capitella,0.117921648,0.038930218,TRUE
Capitella,0.135156206,0.046767623,FALSE
Capitella,0.089524143,0.037274268,TRUE
Capitella,0.108085561,0.044191107,TRUE
Capitella,0.111983616,0.047301414,TRUE
Capitella,0.11840529,0.046482431,TRUE
Capitella,0.093726971,0.03599641,TRUE
Capitella,0.085796777,0.035406767,TRUE
Capitella,0.094712815,0.041163435,TRUE
Capitella,0.085347031,0.036228875,TRUE
Capitella,0.105730859,0.043237045,TRUE
Capitella,0.114423625,0.046894265,TRUE
Capitella,0.096527952,0.035712928,TRUE
Capitella,0.09072333,0.049802576,TRUE
Capitella,0.103523515,0.042985844,TRUE
Capitella,0.075142298,0.04001031,TRUE
Capitella,0.055021908,0.024414455,FALSE
Capitella,0.081395515,0.026836629,FALSE
Capitella,0.061176867,0.03475429,FALSE
Capitella,0.105117354,0.038874718,TRUE
Capitella,0.111820878,0.043346791,TRUE
Capitella,0.091848695,0.04021645,TRUE
Capitella,0.084954633,0.03971273,TRUE
Capitella,0.061831791999999997,0.033691277,FALSE
Capitella,0.112658131,0.047373041,TRUE
Capitella,0.117623465,0.048388594,TRUE
Capitella,0.095987679,0.038515868,TRUE
Capitella,0.085287035,0.034622151,TRUE
Capitella,0.139593877,0.042250054,FALSE
Capitella,0.122287577,0.045765771,TRUE
Capitella,0.105806083,0.038806469,TRUE
Capitella,0.090672307,0.033455023,TRUE
Capitella,0.08402735,0.049554844,FALSE
Capitella,0.123894986,0.040678999,TRUE
Capitella,0.12548995,0.039632969,TRUE
Capitella,0.038638085,0.027200045,FALSE
Capitella,0.114904839,0.046890231,TRUE
Capitella,0.113295022,0.040304916,TRUE
Capitella,0.114289109,0.051353324,TRUE
Capitella,0.108883278,0.044934943,TRUE
Capitella,0.106604291,0.044276168,TRUE
Capitella,0.119798521,0.039446812,TRUE
Capitella,0.128092875,0.041193081,TRUE
Capitella,0.104154986,0.036788695,TRUE
Capitella,0.093756567,0.041098623,TRUE
Capitella,0.082084791,0.045628176,TRUE
Capitella,0.118568411,0.041366924,TRUE
Capitella,0.138114455,0.04205676,FALSE
Capitella,0.074673517,0.044125475,FALSE
Capitella,0.074679266,0.032336881,TRUE
Capitella,0.100839728,0.036515097,TRUE
Capitella,0.109381205,0.053409238,FALSE
Capitella,0.110467516,0.050869298,TRUE
Capitella,0.094254091,0.030984389,TRUE
Capitella,0.072634024,0.026407791,FALSE
Capitella,0.094118276,0.03689241,TRUE
Capitella,0.136253576,0.046981691,FALSE
Capitella,0.078351068,0.041954751,TRUE
Capitella,0.102857147,0.040982184,TRUE
Capitella,0.111011156,0.046702854,TRUE
Capitella,0.114448906,0.03196239,TRUE
Capitella,0.10155965,0.041349217,TRUE
Capitella,0.109703978,0.033081774,TRUE
Capitella,0.135584734,0.045151447,FALSE
Capitella,0.110568273,0.045301287,TRUE
Capitella,0.093428264,0.030935695,TRUE
Capitella,0.097231185,0.044783694,TRUE
Capitella,0.088692905,0.036659779,TRUE
Capitella,0.089785607,0.039890451,TRUE
Capitella,0.109007435,0.051384927,TRUE
Capitella,0.098683324,0.037964878,TRUE
Capitella,0.092859002,0.033302156,TRUE
Capitella,0.100560051,0.033544814,TRUE
Capitella,0.104011848,0.040412868,TRUE
Capitella,0.105887772,0.041927571,TRUE
Capitella,0.115012173,0.039936231,TRUE
Capitella,0.091036443,0.032208493,TRUE
Capitella,0.133946037,0.051620357,TRUE
Capitella,0.104770901,0.038679657,TRUE
Capitella,0.08519013,0.038715656,TRUE
Capitella,0.106939568,0.041182049,TRUE
Capitella,0.076156685,0.032394118,TRUE
Capitella,0.126287458,0.054105879,FALSE
Capitella,0.096539789,0.035277793,TRUE
Capitella,0.096800614,0.032865068,TRUE
Capitella,0.118997372,0.032330104,FALSE
Capitella,0.081775784,0.029410405,TRUE
Capitella,0.091385464,0.046045436,TRUE
Capitella,0.091533323,0.039141719,TRUE
Capitella,0.112320476,0.045536818,TRUE
Capitella,0.107766584,0.042274438,TRUE
Capitella,0.072519972,0.045657539,FALSE
Capitella,0.09876272,0.0320101,TRUE
Capitella,0.134590843,0.047891564,TRUE
Capitella,0.111674727,0.045681898,TRUE
Capitella,0.09471841,0.040828854,TRUE
Capitella,0.088146146,0.043106221,TRUE
Capitella,0.05313478,0.030098634,FALSE
Capitella,0.088110551,0.03670017,TRUE
Capitella,0.086256526,0.030842914,TRUE
Capitella,0.12699961,0.051817593,FALSE
Capitella,0.095994408,0.041064966,TRUE
Capitella,0.116532889,0.042959703,TRUE
Capitella,0.097366749,0.048361669,TRUE
Capitella,0.104494331,0.051867381,FALSE
Capitella,0.070230243,0.037643418,TRUE
Capitella,0.151540637,0.048641783,FALSE
Capitella,0.07547698,0.040301065,TRUE
Capitella,0.086506301,0.034962102,TRUE
Capitella,0.091819902,0.035338968,TRUE
Capitella,0.097780423,0.04173781,TRUE
Capitella,0.049520778,0.027524858,FALSE
Capitella,0.096053666,0.035198754,TRUE
Capitella,0.079289704,0.034929873,TRUE
Capitella,0.132766692,0.043306237,TRUE
Capitella,0.095185404,0.044875833,TRUE
Capitella,0.124887214,0.050605707,TRUE
Capitella,0.112612483,0.048150012,TRUE
Capitella,0.067304568,0.028588952,FALSE
Capitella,0.16014645,0.053865,FALSE
Capitella,0.089921499,0.040372468,TRUE
Capitella,0.113587391,0.046749171,TRUE
Capitella,0.106225442,0.044127946,TRUE
Capitella,0.100608279,0.031855591,TRUE
Capitella,0.113151289,0.031658828,TRUE
Capitella,0.091190296,0.041887621,TRUE
Capitella,0.068435928,0.028107429,FALSE
Capitella,0.125065595,0.045327122,TRUE
Capitella,0.099478816,0.040803721,TRUE
Capitella,0.075736264,0.029065928,TRUE
Capitella,0.087376644,0.039816306,TRUE
Capitella,0.093078114,0.041039722,TRUE
Capitella,0.079849705000000007,0.033580836,TRUE
Capitella,0.099250814,0.040169852,TRUE
Capitella,0.093629522,0.029208824,TRUE
Capitella,0.100284081,0.037105945,TRUE
Capitella,0.09889743,0.042461843,TRUE
Capitella,0.101190781,0.032927557,TRUE
Capitella,0.081326192,0.04202826,TRUE
Capitella,0.082625333,0.034939708,TRUE
Capitella,0.093179391,0.040212587,TRUE
Capitella,0.089415276,0.038554837,TRUE
Capitella,0.10188171,0.043526983,TRUE
Capitella,0.088249893,0.034658881,TRUE
Capitella,0.10985136,0.035535855,TRUE
Capitella,0.054652034,0.038913889,FALSE
Capitella,0.09590536,0.034921781,TRUE
Capitella,0.119361715,0.051633275,TRUE
Capitella,0.113253138,0.043548315,TRUE
Capitella,0.079081386,0.036760612,TRUE
Capitella,0.127551282,0.045075984,TRUE
Capitella,0.103953532,0.040092756,TRUE
Capitella,0.071896098,0.02999741,TRUE
Capitella,0.117338179,0.045416657,TRUE
Capitella,0.123782525,0.041548963,TRUE
Capitella,0.120601662,0.046965605,TRUE
Capitella,0.117846126,0.045020822,TRUE
Capitella,0.112823207,0.041856405,TRUE
Capitella,0.112548452,0.039861817,TRUE
Capitella,0.094294833,0.038436029,TRUE
Capitella,0.063533934,0.034768984,FALSE
Capitella,0.139846738,0.050436554,FALSE
Capitella,0.096219957,0.034822123,TRUE
Capitella,0.09977857,0.034349237,TRUE
Capitella,0.094176818,0.035780904,TRUE
Capitella,0.120339246,0.051324133,TRUE
Capitella,0.096265467,0.035274752,TRUE
Capitella,0.126708755,0.038037455,TRUE
Capitella,0.122295528,0.041169658,TRUE
Capitella,0.074150355,0.039254313,TRUE
Capitella,0.142817453,0.04831149,FALSE
Capitella,0.114371268,0.045623529,TRUE
Capitella,0.069265329,0.043211555,FALSE
Capitella,0.132182104,0.053768118,FALSE
Capitella,0.09550771,0.039227512,TRUE
Capitella,0.108917775,0.051563131,TRUE
Capitella,0.128296896,0.044421554,TRUE
Capitella,0.098374559,0.039217397,TRUE
Capitella,0.112465199,0.044827451,TRUE
Capitella,0.093284526,0.041285712,TRUE
Capitella,0.092238531,0.031657553,TRUE
Capitella,0.103667821,0.033417625,TRUE
Capitella,0.107921164,0.04019548,TRUE
Capitella,0.131471936,0.043072166,TRUE
Capitella,0.091932617,0.038644751,TRUE
Capitella,0.075510823,0.030223794,TRUE
Capitella,0.105267195,0.042024036,TRUE
Capitella,0.121450034,0.037220401,TRUE
Capitella,0.089998169,0.033674249,TRUE
Capitella,0.073543219,0.035540777,TRUE
Capitella,0.101360184,0.038251585,TRUE
Capitella,0.092414491,0.036194039,TRUE
Capitella,0.09280677,0.035494253,TRUE
Capitella,0.120066797,0.033228741,FALSE
Capitella,0.071640749,0.040804635,TRUE
Capitella,0.101336245,0.03603786,TRUE
Capitella,0.067653131,0.035701819,TRUE
Capitella,0.109188625,0.036122675,TRUE
Capitella,0.071988812,0.036030622,TRUE
Capitella,0.094726234,0.042583903,TRUE
Capitella,0.094088381,0.041098199,TRUE
Capitella,0.093137702,0.047833356,TRUE
Capitella,0.117013888,0.04828315,TRUE
Capitella,0.104942572,0.042585957,TRUE
Capitella,0.107679858,0.036442976,TRUE
Capitella,0.152928378,0.039107418,FALSE
Capitella,0.105597925,0.03832221,TRUE
Capitella,0.136215834,0.038202469,FALSE
Capitella,0.065793618,0.024247455,FALSE
Capitella,0.12145813,0.042547519,TRUE
Capitella,0.084129078,0.036562494,TRUE
Capitella,0.106635612,0.041711894,TRUE
Capitella,0.14141489,0.048472537,FALSE
Capitella,0.104279142,0.038964574,TRUE
Capitella,0.108951128,0.042041174,TRUE
Capitella,0.093628003,0.044389626,TRUE
Capitella,0.126239962,0.045096522,TRUE
Capitella,0.092199696,0.035739742,TRUE
Capitella,0.078451471,0.037886035,TRUE
Capitella,0.115401494,0.049597041,TRUE
Capitella,0.092554399,0.033649716,TRUE
Capitella,0.081594744,0.036006809,TRUE
Capitella,0.112982861,0.042927889,TRUE
Capitella,0.098428258,0.034914989,TRUE
Capitella,0.13233059,0.045502045,TRUE
Capitella,0.107129867,0.043036145,TRUE
Capitella,0.103812751,0.043707461,TRUE
Capitella,0.097165321,0.039615629,TRUE
Capitella,0.101133591,0.034940713,TRUE
Capitella,0.101987033,0.04234697,TRUE
Capitella,0.085695592,0.03324602,TRUE
Capitella,0.105308425,0.042782372,TRUE
Capitella,0.087123529,0.030966906,TRUE
Capitella,0.095794963,0.046959986,TRUE
Amphipoda,0.227431662,0.096155584,TRUE
Amphipoda,0.1531421,0.088507243,TRUE
Amphipoda,0.174227404,0.084456758,TRUE
Amphipoda,0.191936558,0.089918368,TRUE
Amphipoda,0.17401432,0.08491041,TRUE
Amphipoda,0.195461641,0.096283877,TRUE
Amphipoda,0.196624757,0.07430008,TRUE
Amphipoda,0.244510144,0.090242556,TRUE
Amphipoda,0.174009196,0.083688997,TRUE
Amphipoda,0.173300475,0.097364555,TRUE
Amphipoda,0.206328608,0.106341708,TRUE
Amphipoda,0.209627672,0.09687256,TRUE
Amphipoda,0.239065912,0.099608867,TRUE
Amphipoda,0.199136755,0.101452413,TRUE
Amphipoda,0.236908251,0.097995827,TRUE
Amphipoda,0.133428725,0.10026565,FALSE
Amphipoda,0.186478335,0.101450051,TRUE
Amphipoda,0.142531176,0.063389166,TRUE
Amphipoda,0.305960997,0.105683091,FALSE
Amphipoda,0.247634588,0.108285101,TRUE
Amphipoda,0.266473366,0.099207929,TRUE
Amphipoda,0.195782688,0.081456248,TRUE
Amphipoda,0.175388752,0.089837022,TRUE
Amphipoda,0.156029343,0.088759069,TRUE
Amphipoda,0.25830698,0.12175245,FALSE
Amphipoda,0.169718486,0.081849273,TRUE
Amphipoda,0.244364295,0.115650167,TRUE
Amphipoda,0.214689367,0.107278279,TRUE
Amphipoda,0.112714675,0.065135567,FALSE
Amphipoda,0.224681163,0.078624427,TRUE
Amphipoda,0.181243698,0.091346386,TRUE
Amphipoda,0.233028196,0.094760886,TRUE
Amphipoda,0.205653524,0.080403446,TRUE
Amphipoda,0.097212225,0.054051531,FALSE
Amphipoda,0.263437909,0.101752533,TRUE
Amphipoda,0.225960727,0.106731956,TRUE
Amphipoda,0.11264558400000001,0.079469183,FALSE
Amphipoda,0.228408173,0.080636881,TRUE
Amphipoda,0.226853771,0.093105734,TRUE
Amphipoda,0.110008491,0.076020279,FALSE
Amphipoda,0.210702682,0.12044296,TRUE
Amphipoda,0.216876244,0.080402297,TRUE
Amphipoda,0.255855381,0.085570723,TRUE
Amphipoda,0.219783304,0.109913364,TRUE
Amphipoda,0.224883122,0.093172666,TRUE
Amphipoda,0.207629761,0.082305522,TRUE
Amphipoda,0.217060044,0.102660346,TRUE
Amphipoda,0.172540507,0.068184956,TRUE
Amphipoda,0.151625877,0.082254403,TRUE
Amphipoda,0.283909608,0.095132338,TRUE
Amphipoda,0.302223484,0.102195802,FALSE
Amphipoda,0.207995274,0.08691626,TRUE
Amphipoda,0.238886825,0.101378113,TRUE
Amphipoda,0.202291186,0.075836471,TRUE
Amphipoda,0.207022098,0.093219761,TRUE
Amphipoda,0.142375467,0.095799081,TRUE
Amphipoda,0.191923403,0.093461882,TRUE
Amphipoda,0.157135859,0.067161895,TRUE
Amphipoda,0.208013812,0.088803522,TRUE
Amphipoda,0.185819569,0.085837054,TRUE
Amphipoda,0.151602628,0.092329944,TRUE
Amphipoda,0.186411505,0.100604633,TRUE
Amphipoda,0.193635633,0.073702159,TRUE
Amphipoda,0.215030782,0.09594357,TRUE
Amphipoda,0.260594495,0.105459579,TRUE
Amphipoda,0.170643503,0.098702819,TRUE
Amphipoda,0.274254995,0.104504606,TRUE
Amphipoda,0.17614561,0.088233244,TRUE
Amphipoda,0.269352037,0.092425906,TRUE
Amphipoda,0.168138123,0.075738967,TRUE
Amphipoda,0.157761187,0.078238416,TRUE
Amphipoda,0.285417088,0.138400307,FALSE
Amphipoda,0.19475598,0.0868855,TRUE
Amphipoda,0.272689287,0.110256127,TRUE
Amphipoda,0.183693888,0.081678186,TRUE
Amphipoda,0.197706854,0.075885846,TRUE
Amphipoda,0.156178193,0.076633802,TRUE
Amphipoda,0.176602914,0.113352251,TRUE
Amphipoda,0.184555982,0.091748287,TRUE
Amphipoda,0.264278217,0.116261576,TRUE
Amphipoda,0.179819004,0.088162468,TRUE
Amphipoda,0.186546126,0.070771034,TRUE
Amphipoda,0.198229371,0.09457485,TRUE
Amphipoda,0.219613921,0.094902929,TRUE
Amphipoda,0.129315458,0.077262296,TRUE
Amphipoda,0.194092656,0.121805058,FALSE
Amphipoda,0.237502076,0.08397531,TRUE
Amphipoda,0.340259629,0.088351931,FALSE
Amphipoda,0.171675576,0.083298171,TRUE
Amphipoda,0.163344069,0.090115662,TRUE
Amphipoda,0.202859241,0.093498486,TRUE
Amphipoda,0.212003828,0.08559533,TRUE
Amphipoda,0.194754841,0.103595871,TRUE
Amphipoda,0.193577043,0.096247379,TRUE
Amphipoda,0.172889311,0.087415872,TRUE
Amphipoda,0.220747741,0.101174073,TRUE
Amphipoda,0.203517537,0.098556991,TRUE
Amphipoda,0.224699097,0.067042072,TRUE
Amphipoda,0.253719912,0.11597118,TRUE
Amphipoda,0.177684279,0.077833603,TRUE
Amphipoda,0.183217192,0.098122946,TRUE
Amphipoda,0.286110533,0.097294202,TRUE
Amphipoda,0.245493161,0.083075553,TRUE
Amphipoda,0.16507014,0.080599518,TRUE
Amphipoda,0.184693121,0.084212453,TRUE
Amphipoda,0.225330917,0.102383072,TRUE
Amphipoda,0.224166042,0.091402977,TRUE
Amphipoda,0.192931967,0.084873272,TRUE
Amphipoda,0.281761923,0.131964079,FALSE
Amphipoda,0.242235135,0.103168347,TRUE
Amphipoda,0.165427185,0.072978964,TRUE
Amphipoda,0.270507761,0.115074434,TRUE
Amphipoda,0.202819268,0.097068388,TRUE
Amphipoda,0.174256104,0.062407004,TRUE
Amphipoda,0.180262249,0.097624137,TRUE
Amphipoda,0.268414665,0.121079982,TRUE
Amphipoda,0.233902759,0.098877355,TRUE
Amphipoda,0.101457206,0.08398695,FALSE
Amphipoda,0.174375468,0.077326631,TRUE
Amphipoda,0.192425108,0.096314759,TRUE
Amphipoda,0.139679093,0.081525667,TRUE
Amphipoda,0.192162114,0.059823788,TRUE
Amphipoda,0.196868903,0.092415918,TRUE
Amphipoda,0.148398471,0.091852526,TRUE
Amphipoda,0.224652795,0.107128041,TRUE
Amphipoda,0.173425933,0.082152761,TRUE
Amphipoda,0.19634842,0.092758911,TRUE
Amphipoda,0.186790565,0.085897908,TRUE
Amphipoda,0.203677075,0.069247566,TRUE
Amphipoda,0.241294293,0.080469154,TRUE
Amphipoda,0.171585383,0.077932266,TRUE
Amphipoda,0.208768166,0.096983578,TRUE
Amphipoda,0.207135669,0.109985278,TRUE
Amphipoda,0.134264256,0.06907709,TRUE
Amphipoda,0.123383228,0.079041105,TRUE
Amphipoda,0.365163915,0.111285388,FALSE
Amphipoda,0.204642468,0.091271256,TRUE
Amphipoda,0.202112883,0.07923617,TRUE
Amphipoda,0.218381549,0.10812695,TRUE
Amphipoda,0.146275969,0.067685258,TRUE
Amphipoda,0.232368967,0.102438484,TRUE
Amphipoda,0.219344543,0.094331558,TRUE
Amphipoda,0.179273725,0.08512993,TRUE
Amphipoda,0.140931944,0.071372418000000007,TRUE
Amphipoda,0.229012792,0.106743371,TRUE
Amphipoda,0.176041711,0.096013688,TRUE
Amphipoda,0.17412423,0.071622466,TRUE
Amphipoda,0.269445145,0.089654723,TRUE
Amphipoda,0.225475109,0.100317109,TRUE
Amphipoda,0.178093529,0.097580322,TRUE
Amphipoda,0.217442153,0.095314357,TRUE
Amphipoda,0.132967568,0.096982172,FALSE
Amphipoda,0.23002047,0.096473302,TRUE
Amphipoda,0.233810709,0.080374188,TRUE
Amphipoda,0.125270117,0.065928346,TRUE
Amphipoda,0.09806617,0.094172344,FALSE
Amphipoda,0.219056362,0.091679986,TRUE
Amphipoda,0.217429132,0.0780146,TRUE
Amphipoda,0.186340087,0.082301271,TRUE
Amphipoda,0.259697758,0.09756484,TRUE
Amphipoda,0.2866783,0.084149944,FALSE
Amphipoda,0.169713759,0.077116348,TRUE
Amphipoda,0.192336541,0.079650953,TRUE
Amphipoda,0.176853034,0.096063216,TRUE
Amphipoda,0.274690219,0.101585863,TRUE
Amphipoda,0.194009524,0.080555006,TRUE
Amphipoda,0.201115629,0.086223046,TRUE
Amphipoda,0.101868562,0.069185498,FALSE
Amphipoda,0.109870111,0.071914292,FALSE
Amphipoda,0.167512478,0.072358853,TRUE
Amphipoda,0.187065346,0.073757157,TRUE
Amphipoda,0.161228254,0.089386404,TRUE
Amphipoda,0.224680966,0.107543216,TRUE
Amphipoda,0.311678989,0.133923571,FALSE
Amphipoda,0.264955498,0.115282055,TRUE
Amphipoda,0.291763679,0.078805278,FALSE
Amphipoda,0.150935457,0.08048775,TRUE
Amphipoda,0.149831732,0.058137499,FALSE
Amphipoda,0.264504606,0.112083462,TRUE
Amphipoda,0.176269014,0.0838156,TRUE
Amphipoda,0.140470688,0.081961496,TRUE
Amphipoda,0.136119033,0.0667081,TRUE
Amphipoda,0.265496192,0.105894794,TRUE
Amphipoda,0.13544053,0.059983639,FALSE
Amphipoda,0.224004733,0.104384471,TRUE
Amphipoda,0.161403122,0.074740604,TRUE
Amphipoda,0.164648426,0.093311354,TRUE
Amphipoda,0.074122804,0.053803375,FALSE
Amphipoda,0.25447198,0.085554881,TRUE
Amphipoda,0.19823546,0.092849777,TRUE
Amphipoda,0.156006608,0.074134711,TRUE
Amphipoda,0.264720943,0.112099659,TRUE
Amphipoda,0.114229295,0.072178988,TRUE
Amphipoda,0.161033389,0.085954103,TRUE
Amphipoda,0.296249552,0.10106254,FALSE
Amphipoda,0.261493492,0.109865917,TRUE
Amphipoda,0.275194245,0.083726664,FALSE
Amphipoda,0.171082134,0.079307419,TRUE
Amphipoda,0.307227314,0.111923066,FALSE
Amphipoda,0.208647887,0.090244966,TRUE
Amphipoda,0.153315112,0.081853429,TRUE
Amphipoda,0.248801115,0.088444884,TRUE
Amphipoda,0.226525142,0.12176599,FALSE
Amphipoda,0.196016324,0.111246672,TRUE
Amphipoda,0.270160528,0.094702315,TRUE
Amphipoda,0.169105946,0.083511657,TRUE
Amphipoda,0.244415,0.089441629,TRUE
Amphipoda,0.24531776,0.088674185,TRUE
Amphipoda,0.256819026,0.086531384,TRUE
Amphipoda,0.264636884,0.085155915,TRUE
Amphipoda,0.138133527,0.091105738,TRUE
Amphipoda,0.24229105,0.117113911,TRUE
Amphipoda,0.222991941,0.100992034,TRUE
Amphipoda,0.143865345,0.092928621,TRUE
Amphipoda,0.178453617,0.090175277,TRUE
Amphipoda,0.219194705,0.105539254,TRUE
Amphipoda,0.219942603,0.095489355,TRUE
Amphipoda,0.241136202,0.109471613,TRUE
Amphipoda,0.238088319,0.112517938,TRUE
Amphipoda,0.20560254,0.090423532,TRUE
Amphipoda,0.11941603,0.068629185,TRUE
Amphipoda,0.157583818,0.091471538,TRUE
Amphipoda,0.225706058,0.109847822,TRUE
Amphipoda,0.176757704,0.071293948,TRUE
Amphipoda,0.229903693,0.084806153,TRUE
Amphipoda,0.258084141,0.120339338,TRUE
Amphipoda,0.197504247,0.094590376,TRUE
Amphipoda,0.109484473,0.078797555,FALSE
Amphipoda,0.183262522,0.080707578,TRUE
Amphipoda,0.243553087,0.099885912,TRUE
Amphipoda,0.274346808,0.110211152,TRUE
Amphipoda,0.186235701,0.098149996,TRUE
Amphipoda,0.246261788,0.104634073,TRUE
Amphipoda,0.219832729,0.08067539,TRUE
Amphipoda,0.122812319,0.073146773,TRUE
Amphipoda,0.159843475,0.073768784,TRUE
Amphipoda,0.230680293,0.095858212,TRUE
Amphipoda,0.264181875,0.092516383,TRUE
Amphipoda,0.148115513,0.063424227,TRUE
Amphipoda,0.188672947,0.084255548,TRUE
Amphipoda,0.160037756,0.077302022,TRUE
Amphipoda,0.131387035,0.071245545,TRUE
Amphipoda,0.191722553,0.096497836,TRUE
Amphipoda,0.145466184,0.079489365,TRUE
Amphipoda,0.213862041,0.092524076,TRUE
Amphipoda,0.185566401,0.085315443,TRUE
Amphipoda,0.221259219,0.106567084,TRUE
Amphipoda,0.251082842,0.088592072,TRUE
Amphipoda,0.296165663,0.116216232,FALSE
Amphipoda,0.243399749,0.096374451,TRUE
Amphipoda,0.193671686,0.076233424,TRUE
Amphipoda,0.218144658,0.098282174,TRUE
Amphipoda,0.172081132,0.095963334,TRUE
Amphipoda,0.195278702,0.070649953,TRUE
Amphipoda,0.103267817,0.06294765,FALSE
Amphipoda,0.18658389,0.086875519,TRUE
Amphipoda,0.150840948,0.071817228,TRUE
Amphipoda,0.257039636,0.10695525,TRUE
Amphipoda,0.137002228,0.080438523,TRUE
Amphipoda,0.130870273,0.0687232,TRUE
Amphipoda,0.206737206,0.082364415,TRUE
Amphipoda,0.149053856,0.092702633,TRUE
Amphipoda,0.19173857,0.106926753,TRUE
Amphipoda,0.176683589,0.078712207,TRUE
Amphipoda,0.146101809,0.096138021,TRUE
Amphipoda,0.126786632,0.079134035,TRUE
Amphipoda,0.198394758,0.074295724,TRUE
Amphipoda,0.128372625,0.062879135,TRUE
Amphipoda,0.199296854,0.089784818,TRUE
Amphipoda,0.200452982,0.078284104,TRUE
Amphipoda,0.195970912,0.078698914,TRUE
Amphipoda,0.254636413,0.0843404,TRUE
Amphipoda,0.20509949,0.08060799,TRUE
Amphipoda,0.07990881,0.05250101,FALSE
Amphipoda,0.193131648,0.105944142,TRUE
Amphipoda,0.20468388,0.092285122,TRUE
Amphipoda,0.265238842,0.115975048,TRUE
Amphipoda,0.209686722,0.075831844,TRUE
Amphipoda,0.21814216,0.110553319,TRUE
Amphipoda,0.255221255,0.123825465,FALSE
Amphipoda,0.189689223,0.079188125,TRUE
Amphipoda,0.28509136,0.113748369,TRUE
Amphipoda,0.185995721,0.088704519,TRUE
